Temps(s), NeutInside(AD), NeutTherm(AD), NeutFast(AD), IntFission(AD), IntXenon(AD), IntTot(AD), TotNonInt(AD), EFiss(MeV), Ccomb(%)
1.828000000000000114e+02,3.488000000000000000e+03,1.588000000000000000e+03,1.900000000000000000e+03,1.380700000000000000e+04,1.341000000000000000e+03,1.514800000000000000e+04,2.279600000000000000e+04,1.680574233000360895e+06,1.111111111111111049e-01
1.829000000000000057e+02,3.484000000000000000e+03,1.607000000000000000e+03,1.877000000000000000e+03,1.387600000000000000e+04,1.346000000000000000e+03,1.522200000000000000e+04,2.291200000000000000e+04,1.688972844000364654e+06,1.111111111111111049e-01
1.830000000000000000e+02,3.557000000000000000e+03,1.566000000000000000e+03,1.991000000000000000e+03,1.396400000000000000e+04,1.356000000000000000e+03,1.532000000000000000e+04,2.302600000000000000e+04,1.699684116000369657e+06,1.111111111111111049e-01
1.831000000000000227e+02,3.545000000000000000e+03,1.578000000000000000e+03,1.967000000000000000e+03,1.402600000000000000e+04,1.366000000000000000e+03,1.539200000000000000e+04,2.314600000000000000e+04,1.707230694000372896e+06,1.111111111111111049e-01
1.832000000000000171e+02,3.608000000000000000e+03,1.559000000000000000e+03,2.049000000000000000e+03,1.413100000000000000e+04,1.378000000000000000e+03,1.550900000000000000e+04,2.327100000000000000e+04,1.720011189000378828e+06,1.111111111111111049e-01
1.833000000000000114e+02,3.678000000000000000e+03,1.544000000000000000e+03,2.134000000000000000e+03,1.423300000000000000e+04,1.384000000000000000e+03,1.561700000000000000e+04,2.339800000000000000e+04,1.732426527000384405e+06,1.111111111111111049e-01
1.834000000000000057e+02,3.701000000000000000e+03,1.555000000000000000e+03,2.146000000000000000e+03,1.430700000000000000e+04,1.390000000000000000e+03,1.569700000000000000e+04,2.352200000000000000e+04,1.741433733000388602e+06,1.111111111111111049e-01
1.835000000000000000e+02,3.691000000000000000e+03,1.583000000000000000e+03,2.108000000000000000e+03,1.437700000000000000e+04,1.395000000000000000e+03,1.577200000000000000e+04,2.366400000000000000e+04,1.749954063000392402e+06,1.111111111111111049e-01
1.836000000000000227e+02,3.768000000000000000e+03,1.557000000000000000e+03,2.211000000000000000e+03,1.448900000000000000e+04,1.406000000000000000e+03,1.589500000000000000e+04,2.378000000000000000e+04,1.763586591000398621e+06,1.111111111111111049e-01
1.837000000000000171e+02,3.819000000000000000e+03,1.516000000000000000e+03,2.303000000000000000e+03,1.458500000000000000e+04,1.417000000000000000e+03,1.600200000000000000e+04,2.392000000000000000e+04,1.775271615000403952e+06,1.111111111111111049e-01
1.838000000000000114e+02,3.856000000000000000e+03,1.559000000000000000e+03,2.297000000000000000e+03,1.466400000000000000e+04,1.429000000000000000e+03,1.609300000000000000e+04,2.404400000000000000e+04,1.784887416000408353e+06,1.111111111111111049e-01
1.839000000000000057e+02,3.842000000000000000e+03,1.587000000000000000e+03,2.255000000000000000e+03,1.473000000000000000e+04,1.438000000000000000e+03,1.616800000000000000e+04,2.418300000000000000e+04,1.792920870000411989e+06,1.111111111111111049e-01
1.840000000000000000e+02,3.819000000000000000e+03,1.604000000000000000e+03,2.215000000000000000e+03,1.479300000000000000e+04,1.444000000000000000e+03,1.623700000000000000e+04,2.432500000000000000e+04,1.800589167000415502e+06,1.111111111111111049e-01
1.841000000000000227e+02,3.835000000000000000e+03,1.599000000000000000e+03,2.236000000000000000e+03,1.488800000000000000e+04,1.450000000000000000e+03,1.633800000000000000e+04,2.447100000000000000e+04,1.812152472000420792e+06,1.111111111111111049e-01
1.842000000000000171e+02,3.915000000000000000e+03,1.594000000000000000e+03,2.321000000000000000e+03,1.498700000000000000e+04,1.460000000000000000e+03,1.644700000000000000e+04,2.459700000000000000e+04,1.824202653000426246e+06,1.111111111111111049e-01
1.843000000000000114e+02,3.947000000000000000e+03,1.621000000000000000e+03,2.326000000000000000e+03,1.508400000000000000e+04,1.467000000000000000e+03,1.655100000000000000e+04,2.474100000000000000e+04,1.836009396000431618e+06,1.111111111111111049e-01
1.844000000000000057e+02,4.000000000000000000e+03,1.620000000000000000e+03,2.380000000000000000e+03,1.518000000000000000e+04,1.474000000000000000e+03,1.665400000000000000e+04,2.488400000000000000e+04,1.847694420000436949e+06,1.111111111111111049e-01
1.845000000000000000e+02,4.005000000000000000e+03,1.642000000000000000e+03,2.363000000000000000e+03,1.527700000000000000e+04,1.481000000000000000e+03,1.675800000000000000e+04,2.504400000000000000e+04,1.859501163000442320e+06,1.111111111111111049e-01
1.846000000000000227e+02,4.088000000000000000e+03,1.641000000000000000e+03,2.447000000000000000e+03,1.538000000000000000e+04,1.487000000000000000e+03,1.686700000000000000e+04,2.518300000000000000e+04,1.872038220000447938e+06,1.111111111111111049e-01
1.847000000000000171e+02,4.073000000000000000e+03,1.663000000000000000e+03,2.410000000000000000e+03,1.545100000000000000e+04,1.500000000000000000e+03,1.695100000000000000e+04,2.534300000000000000e+04,1.880680269000452012e+06,1.111111111111111049e-01
1.848000000000000114e+02,4.064000000000000000e+03,1.690000000000000000e+03,2.374000000000000000e+03,1.553200000000000000e+04,1.508000000000000000e+03,1.704000000000000000e+04,2.548100000000000000e+04,1.890539508000456495e+06,1.111111111111111049e-01
1.849000000000000057e+02,4.076000000000000000e+03,1.714000000000000000e+03,2.362000000000000000e+03,1.561400000000000000e+04,1.515000000000000000e+03,1.712900000000000000e+04,2.563000000000000000e+04,1.900520466000461020e+06,1.111111111111111049e-01
1.850000000000000000e+02,4.127000000000000000e+03,1.700000000000000000e+03,2.427000000000000000e+03,1.572000000000000000e+04,1.526000000000000000e+03,1.724600000000000000e+04,2.577400000000000000e+04,1.913422680000466760e+06,1.111111111111111049e-01
1.851000000000000227e+02,4.144000000000000000e+03,1.731000000000000000e+03,2.413000000000000000e+03,1.579300000000000000e+04,1.532000000000000000e+03,1.732500000000000000e+04,2.591500000000000000e+04,1.922308167000470916e+06,1.111111111111111049e-01
1.852000000000000171e+02,4.143000000000000000e+03,1.766000000000000000e+03,2.377000000000000000e+03,1.586900000000000000e+04,1.540000000000000000e+03,1.740900000000000000e+04,2.604900000000000000e+04,1.931558811000475194e+06,1.111111111111111049e-01
1.853000000000000114e+02,4.241000000000000000e+03,1.752000000000000000e+03,2.489000000000000000e+03,1.598200000000000000e+04,1.549000000000000000e+03,1.753100000000000000e+04,2.617200000000000000e+04,1.945313058000481455e+06,1.111111111111111049e-01
1.854000000000000057e+02,4.189000000000000000e+03,1.804000000000000000e+03,2.385000000000000000e+03,1.604200000000000000e+04,1.554000000000000000e+03,1.759600000000000000e+04,2.633800000000000000e+04,1.952616198000484612e+06,1.111111111111111049e-01
1.855000000000000000e+02,4.178000000000000000e+03,1.815000000000000000e+03,2.363000000000000000e+03,1.610900000000000000e+04,1.567000000000000000e+03,1.767600000000000000e+04,2.647700000000000000e+04,1.960771371000488522e+06,1.111111111111111049e-01
1.856000000000000227e+02,4.199000000000000000e+03,1.809000000000000000e+03,2.390000000000000000e+03,1.620900000000000000e+04,1.579000000000000000e+03,1.778800000000000000e+04,2.664500000000000000e+04,1.972943271000494016e+06,1.111111111111111049e-01
1.857000000000000171e+02,4.195000000000000000e+03,1.853000000000000000e+03,2.342000000000000000e+03,1.627600000000000000e+04,1.588000000000000000e+03,1.786400000000000000e+04,2.678200000000000000e+04,1.981098444000497693e+06,1.111111111111111049e-01
1.858000000000000114e+02,4.222000000000000000e+03,1.836000000000000000e+03,2.386000000000000000e+03,1.638300000000000000e+04,1.595000000000000000e+03,1.797800000000000000e+04,2.695000000000000000e+04,1.994122377000503708e+06,1.111111111111111049e-01
1.859000000000000057e+02,4.190000000000000000e+03,1.869000000000000000e+03,2.321000000000000000e+03,1.643100000000000000e+04,1.599000000000000000e+03,1.803000000000000000e+04,2.709300000000000000e+04,1.999964889000506373e+06,1.111111111111111049e-01
1.860000000000000000e+02,4.229000000000000000e+03,1.857000000000000000e+03,2.372000000000000000e+03,1.654000000000000000e+04,1.608000000000000000e+03,1.814800000000000000e+04,2.724700000000000000e+04,2.013232260000512237e+06,1.111111111111111049e-01
1.861000000000000227e+02,4.274000000000000000e+03,1.870000000000000000e+03,2.404000000000000000e+03,1.664600000000000000e+04,1.617000000000000000e+03,1.826300000000000000e+04,2.739400000000000000e+04,2.026134474000518210e+06,1.111111111111111049e-01
1.862000000000000171e+02,4.282000000000000000e+03,1.901000000000000000e+03,2.381000000000000000e+03,1.671200000000000000e+04,1.629000000000000000e+03,1.834100000000000000e+04,2.751500000000000000e+04,2.034167928000521846e+06,1.111111111111111049e-01
1.863000000000000114e+02,4.340000000000000000e+03,1.896000000000000000e+03,2.444000000000000000e+03,1.683200000000000000e+04,1.637000000000000000e+03,1.846900000000000000e+04,2.767300000000000000e+04,2.048774208000528393e+06,1.111111111111111049e-01
1.864000000000000057e+02,4.340000000000000000e+03,1.907000000000000000e+03,2.433000000000000000e+03,1.691700000000000000e+04,1.644000000000000000e+03,1.856100000000000000e+04,2.784500000000000000e+04,2.059120323000533273e+06,1.111111111111111049e-01
1.865000000000000000e+02,4.353000000000000000e+03,1.897000000000000000e+03,2.456000000000000000e+03,1.701100000000000000e+04,1.654000000000000000e+03,1.866500000000000000e+04,2.801100000000000000e+04,2.070561909000538290e+06,1.111111111111111049e-01
1.866000000000000227e+02,4.367000000000000000e+03,1.916000000000000000e+03,2.451000000000000000e+03,1.709500000000000000e+04,1.663000000000000000e+03,1.875800000000000000e+04,2.817300000000000000e+04,2.080786305000543129e+06,1.111111111111111049e-01
1.867000000000000171e+02,4.457000000000000000e+03,1.908000000000000000e+03,2.549000000000000000e+03,1.722500000000000000e+04,1.668000000000000000e+03,1.889300000000000000e+04,2.832900000000000000e+04,2.096609775000550319e+06,1.111111111111111049e-01
1.868000000000000114e+02,4.537000000000000000e+03,1.888000000000000000e+03,2.649000000000000000e+03,1.735400000000000000e+04,1.685000000000000000e+03,1.903900000000000000e+04,2.848200000000000000e+04,2.112311526000557467e+06,1.111111111111111049e-01
1.869000000000000057e+02,4.525000000000000000e+03,1.920000000000000000e+03,2.605000000000000000e+03,1.743300000000000000e+04,1.690000000000000000e+03,1.912300000000000000e+04,2.864900000000000000e+04,2.121927327000561636e+06,1.111111111111111049e-01
1.870000000000000000e+02,4.555000000000000000e+03,1.918000000000000000e+03,2.637000000000000000e+03,1.754200000000000000e+04,1.704000000000000000e+03,1.924600000000000000e+04,2.881600000000000000e+04,2.135194698000567965e+06,1.111111111111111049e-01
1.871000000000000227e+02,4.672000000000000000e+03,1.876000000000000000e+03,2.796000000000000000e+03,1.767700000000000000e+04,1.711000000000000000e+03,1.938800000000000000e+04,2.896800000000000000e+04,2.151626763000575360e+06,1.111111111111111049e-01
1.872000000000000171e+02,4.719000000000000000e+03,1.866000000000000000e+03,2.853000000000000000e+03,1.779700000000000000e+04,1.727000000000000000e+03,1.952400000000000000e+04,2.913900000000000000e+04,2.166233043000582140e+06,1.111111111111111049e-01
1.873000000000000114e+02,4.720000000000000000e+03,1.891000000000000000e+03,2.829000000000000000e+03,1.787900000000000000e+04,1.735000000000000000e+03,1.961400000000000000e+04,2.928800000000000000e+04,2.176214001000586431e+06,1.111111111111111049e-01
1.874000000000000057e+02,4.871000000000000000e+03,1.867000000000000000e+03,3.004000000000000000e+03,1.802900000000000000e+04,1.747000000000000000e+03,1.977600000000000000e+04,2.943500000000000000e+04,2.194471851000594907e+06,1.111111111111111049e-01
1.875000000000000000e+02,4.966000000000000000e+03,1.850000000000000000e+03,3.116000000000000000e+03,1.817200000000000000e+04,1.762000000000000000e+03,1.993400000000000000e+04,2.960400000000000000e+04,2.211877668000602629e+06,1.111111111111111049e-01
1.876000000000000227e+02,4.976000000000000000e+03,1.918000000000000000e+03,3.058000000000000000e+03,1.825600000000000000e+04,1.767000000000000000e+03,2.002300000000000000e+04,2.978100000000000000e+04,2.222102064000607468e+06,1.111111111111111049e-01
1.877000000000000171e+02,4.948000000000000000e+03,1.985000000000000000e+03,2.963000000000000000e+03,1.834300000000000000e+04,1.774000000000000000e+03,2.011700000000000000e+04,2.994500000000000000e+04,2.232691617000612430e+06,1.111111111111111049e-01
1.878000000000000114e+02,5.006000000000000000e+03,1.988000000000000000e+03,3.018000000000000000e+03,1.845200000000000000e+04,1.785000000000000000e+03,2.023700000000000000e+04,3.012100000000000000e+04,2.245958988000618294e+06,1.111111111111111049e-01
1.879000000000000057e+02,4.956000000000000000e+03,2.042000000000000000e+03,2.914000000000000000e+03,1.851700000000000000e+04,1.795000000000000000e+03,2.031200000000000000e+04,3.028400000000000000e+04,2.253870723000621889e+06,1.111111111111111049e-01
1.880000000000000000e+02,5.006000000000000000e+03,2.076000000000000000e+03,2.930000000000000000e+03,1.862700000000000000e+04,1.801000000000000000e+03,2.042800000000000000e+04,3.044900000000000000e+04,2.267259813000627793e+06,1.111111111111111049e-01
1.881000000000000227e+02,5.023000000000000000e+03,2.090000000000000000e+03,2.933000000000000000e+03,1.873900000000000000e+04,1.814000000000000000e+03,2.055300000000000000e+04,3.064600000000000000e+04,2.280892341000634246e+06,1.111111111111111049e-01
1.882000000000000171e+02,5.037000000000000000e+03,2.103000000000000000e+03,2.934000000000000000e+03,1.884900000000000000e+04,1.828000000000000000e+03,2.067700000000000000e+04,3.082400000000000000e+04,2.294281431000640150e+06,1.111111111111111049e-01
1.883000000000000114e+02,5.120000000000000000e+03,2.094000000000000000e+03,3.026000000000000000e+03,1.898200000000000000e+04,1.842000000000000000e+03,2.082400000000000000e+04,3.099500000000000000e+04,2.310470058000647463e+06,1.111111111111111049e-01
1.884000000000000057e+02,5.126000000000000000e+03,2.146000000000000000e+03,2.980000000000000000e+03,1.907900000000000000e+04,1.852000000000000000e+03,2.093100000000000000e+04,3.119400000000000000e+04,2.322276801000652835e+06,1.111111111111111049e-01
1.885000000000000000e+02,5.086000000000000000e+03,2.184000000000000000e+03,2.902000000000000000e+03,1.916700000000000000e+04,1.863000000000000000e+03,2.103000000000000000e+04,3.140200000000000000e+04,2.332988073000657838e+06,1.111111111111111049e-01
1.886000000000000227e+02,5.106000000000000000e+03,2.173000000000000000e+03,2.933000000000000000e+03,1.928100000000000000e+04,1.873000000000000000e+03,2.115400000000000000e+04,3.158000000000000000e+04,2.346864039000664372e+06,1.111111111111111049e-01
1.887000000000000171e+02,5.117000000000000000e+03,2.182000000000000000e+03,2.935000000000000000e+03,1.938800000000000000e+04,1.882000000000000000e+03,2.127000000000000000e+04,3.178500000000000000e+04,2.359887972000670154e+06,1.111111111111111049e-01
1.888000000000000114e+02,5.068000000000000000e+03,2.221000000000000000e+03,2.847000000000000000e+03,1.946500000000000000e+04,1.891000000000000000e+03,2.135600000000000000e+04,3.195900000000000000e+04,2.369260335000674240e+06,1.111111111111111049e-01
1.889000000000000057e+02,5.075000000000000000e+03,2.273000000000000000e+03,2.802000000000000000e+03,1.954100000000000000e+04,1.896000000000000000e+03,2.143700000000000000e+04,3.211700000000000000e+04,2.378510979000678752e+06,1.111111111111111049e-01
1.890000000000000000e+02,5.087000000000000000e+03,2.275000000000000000e+03,2.812000000000000000e+03,1.965900000000000000e+04,1.908000000000000000e+03,2.156700000000000000e+04,3.231300000000000000e+04,2.392873821000684984e+06,1.111111111111111049e-01
1.891000000000000227e+02,5.180000000000000000e+03,2.280000000000000000e+03,2.900000000000000000e+03,1.978700000000000000e+04,1.911000000000000000e+03,2.169800000000000000e+04,3.249200000000000000e+04,2.408453853000692092e+06,1.111111111111111049e-01
1.892000000000000171e+02,5.218000000000000000e+03,2.288000000000000000e+03,2.930000000000000000e+03,1.991000000000000000e+04,1.924000000000000000e+03,2.183400000000000000e+04,3.265400000000000000e+04,2.423425290000698995e+06,1.111111111111111049e-01
